ECCCUniqueID,DataEnteredBy,SiteName,Prov,Prov_2,Year,Month,Day,DateObserved,Observer,Observer_contact,Lat,Long,SpeciesAlphaCode,CommonName,LatinName,GroupAs,Species_HPAIstatus,Individual_HPAIVstatus,YN,AgeClass,BreedingStatus,LandWaterColony,IFcolony_complete_partial_survey,IFcolony_boat_land_heli_plane,n_FoundNeurological,n_FoundDead,TotalObserved,n_SwabCollected,n_CarcassesCollectedAtSite,n_CarcassesSentForTesting,WhereCarcassWasSent,WhoCollected,n_Photos,PhotoVideo,GoogleDriveLinkForPhotoVideo,Comments,Site_Geocoding,lat_geocoded,lon_geocoded,latlon_simple,lat_simple,lon_simple,id,
CT-3,Chris Ward,"Gull Island, Witless Bay",NL,Newfoundland,2022,7,22,2022-07-22,Chris Ward,ECCC,47.256355,-52.776369,TBD,TBD,TBD,TBD,TBD,,,,,Colony,Complete Survey,Boat,,,0,0,0,0,,,,,,No significant bird deaths observed when conducting cliff nesting survey at Gull,,,,,,,,
CT-4,Chris Ward,"Ship Island, Witless Bay",NL,Newfoundland,2022,7,22,2022-07-22,Chris Ward,ECCC,47.19791,-52.835246,HERG,Herring Gull,Larus argentatus,seabirds,presume_positive,,,,,Colony,Complete Survey,Boat,,1,1,0,0,0,,,,,,"Full cliff nesting bird survey. Old, dead gull on beach on Ship Island",,,,,,,,
CT-5,Chris Ward,"Ship Island, Witless Bay",NL,Newfoundland,2022,7,22,2022-07-22,Chris Ward,ECCC,47.19791,-52.835246,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,,,Colony,Complete Survey,Boat,2,1,3,0,0,0,,,,,,Full cliff nesting bird survey,,,,,,,,
MT-5057,Tania Barychka,Avalon Peninsula-St. John's,NL,Newfoundland,2022,7,22,2022-07-22,ebird Apri -Sept 2022,S115570342,46.8223,-54.1846,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,Adult,,Land,,,,7,7,,,,,,,,,Looks like avian flu may be coming on with a central spot on primary colony rock having at least 7 remains and a dying chick. Individual remains seen in nearby locations.,,,,,,,S115570342,
MT-5058,Tania Barychka,Avalon Peninsula-St. John's,NL,Newfoundland,2022,7,22,2022-07-22,ebird Apri -Sept 2022,S115570342,46.8223,-54.1846,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,Chick,,Land,,,1,,1,,,,,,,,,Looks like avian flu may be coming on with a central spot on primary colony rock having at least 7 remains and a dying chick. Individual remains seen in nearby locations.,,,,,,,S115570342,
MT-1182,Matthew English,Witless Bay Beach,NL,Newfoundland,2022,7,23,2022-07-23,Kyle d'Entremont,ky927448@dal.ca,47.278,-52.83,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,On the beach,,,,"47.28, -52.83",47.28,-52.83,,
MT-1183,Matthew English,Witless Bay Beach,NL,Newfoundland,2022,7,23,2022-07-23,Kyle d'Entremont,ky927448@dal.ca,47.278,-52.83,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,On the beach,,,,"47.28, -52.83",47.28,-52.83,,
MT-1184,Tania Barychka,Ferryland,NL,Newfoundland,2022,7,23,2022-07-23,Shawn Fitzpatrick,,47.03395,-52.8827,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Water,,,,many,many,,,,,,,,,A fisherman out of Ferryland told me yesterday the sea was coated in dead murres,,,,,,,,
MT-1185,Tania Barychka,O'Donnells Beach,NL,Newfoundland,2022,7,23,2022-07-23,"Duty Officer, Paddy's Pond",,47.06866,-53.5664,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,30,30,,,,,,,,,At least 30,,,,,,,,
MT-1186,Tania Barychka,"Point Verde Beach, NL",NL,Newfoundland,2022,7,23,2022-07-23,Fran 730-4734 via Paddy's Power,,47.23082,-54.0026,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,15,15,,,,,,,,,,,,,,,,,
MT-1187,Tania Barychka,"Placentia, NL",NL,Newfoundland,2022,7,23,2022-07-23,Ron Griffin 227-4269 via Paddys Pond,,47.24215,-53.9633,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,,,Water,,,,1,1,,,,,,,,,,,,,,,,,
MT-1188,Tania Barychka,"Placentia, NL",NL,Newfoundland,2022,7,23,2022-07-23,Ron Griffin 227-4269 via Paddys Pond,,47.24215,-53.9633,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Water,,,,45,45,,,,,,,,,,,,,,,,,
MT-1189,Tania Barychka,O'Donnells Beach,NL,Newfoundland,2022,7,23,2022-07-23,David 685-9639 via Paddy's Power,,47.06866,-53.5664,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,2,2,,,,,,,,,,,,,,,,,
MT-1190,Tania Barychka,"Sally's Cove, NL A0K 4Z0, Canada",NL,Newfoundland,2022,7,23,2022-07-23,iNaturalist,hcray,49.682707,-57.956263,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,,,,,,,,127971232,
MT-2103,Matthew English,Witless Bay,NL,Newfoundland,2022,7,23,2022-07-23,Kyle d'Entremont,ky927448@dal.ca,47.275,-52.82,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,,,Water,,,,1,1,,,,,,,,,In the bay on the way back from Gull Island.,,,,"47.28, -52.82",47.28,-52.82,,
MT-3723,TaniaBarychka,Offshore,NL,Newfoundland,2022,7,23,2022-07-23,Gord Hoddinott,Bill_Montevecchi_Lab,,,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Water,,,1,0,1,,,,,,,,,Sick,,,,,,,TB357,
MT-3724,TaniaBarychka,Brigus Bay on the West Side of GNP,NL,Newfoundland,2022,7,23,2022-07-23,Gord Hoddinott,Bill_Montevecchi_Lab,47.54297,-53.19099,GBBG,Great Black-backed Gull,Larus marinus,seabirds,presume_positive,,,,,Water,,,0,1,1,,,,,,,,,lat/ long for brigus bay,,,,,,,TB358,
MT-1191,Matthew English,Cape St Marys,NL,Newfoundland,2022,7,24,2022-07-24,Tina Leonard,,46.81786,-54.18,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Water,,,,5,5,,,,,,,,,"And ""a few more new dead birds on Bird Rock""",,,,"46.82, -54.18",46.82,-54.18,,
MT-1192,Matthew English,Dildo Arm Trinity Bay,NL,Newfoundland,2022,7,24,2022-07-24,Reginald Windsor,mont@mun.ca,47.54081,-53.5621,UNLO,Unknown Loon,Unknown Loon,loons,presume_negative,,,,,Water,,,1,,1,,,,,,,,,"Suspected for HPAI; ""thrashing about in the water in a bad way""",,,,,,,,
MT-1193,Tania Barychka,St Bride's Harbour,NL,Newfoundland,2022,7,24,2022-07-24,Kira Whittaker via Bill Montevecchi,,46.91995,-54.1723,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Water,,,,2,2,,,,,,,,,,,,,,,,,
MT-1194,Tania Barychka,St Bride's Harbour,NL,Newfoundland,2022,7,24,2022-07-24,Kira Whittaker via Bill Montevecchi,,46.91995,-54.1723,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Water,,,,4,4,,,,,,,,,,,,,,,,,
MT-1195,Tania Barychka,"Portugal Cove South, NL",NL,Newfoundland,2022,7,24,2022-07-24,Marvin Power via Tony Power (gov.nl),,46.71414,-53.2547,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,12,12,,,,,,,,,,,,,,,,,
MT-1196,Tania Barychka,"Long Beach, NL",NL,Newfoundland,2022,7,24,2022-07-24,Marvin Power via Tony Power (gov.nl),,48.43913,-53.5764,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,,,,,,,,,
MT-1197,Tania Barychka,Saint Vincent's Beach,NL,Newfoundland,2022,7,24,2022-07-24,Doreen (682-6365) via Paddys Power,,46.78933,-53.6371,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,90,90,,,,,,,,,,,,,,,,,
MT-1198,Tania Barychka,Saint Vincent's Beach,NL,Newfoundland,2022,7,24,2022-07-24,Doreen (682-6365) via Paddys Power,,46.78933,-53.6371,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,12,12,,,,,,,,,,,,,,,,,
MT-1199,Tania Barychka,"Gooseberry Cove, NL",NL,Newfoundland,2022,7,24,2022-07-24,Nina (764-6995) via Paddy's power,,48.03467,-53.6404,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,12,12,,,,,,,,,,,,,,,,,
MT-1200,Tania Barychka,"Point Lance Beach, NL",NL,Newfoundland,2022,7,24,2022-07-24,Karen Barnes (697-0648) via Paddy's power,,46.81008,-54.0877,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,12,12,,,,,,,,,Approx,,,,,,,,
MT-3473,TaniaBarychka,Bay Bulls Harbour,NL,Newfoundland,2022,7,24,2022-07-24,Bill Montevecchi,Bill_Montevecchi_Lab,47.31861,-52.81463,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,,,,0,2,2,,,,,,,,,"lat/long given for general area of bay bulls, COMU/TBMU",,,,,,,TB102,
MT-3474,TaniaBarychka,Between St. Bride's Harbour and Briely Cove,NL,Newfoundland,2022,7,24,2022-07-24,Kira Whitaker,Bill_Montevecchi_Lab,46.919953,-54.172268,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,,,,0,2,2,,,,,,,,,"Geocoded: used Saint Bride's, NOGA",,,,,,,TB103,
MT-3475,TaniaBarychka,Between St. Bride's Harbour and Briely Cove,NL,Newfoundland,2022,7,24,2022-07-24,Kira Whitaker,Bill_Montevecchi_Lab,46.919953,-54.172268,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,,,,0,4,4,,,,,,,,,"Geocoded: used Saint Bride's, COMU/TBMU",,,,,,,TB104,
MT-3476,TaniaBarychka,Before Dildo Arm Trinity Bay,NL,Newfoundland,2022,7,24,2022-07-24,Reginald Windsor,Bill_Montevecchi_Lab,47.54252,-53.56108,COLO,Common Loon,Gavia immer,loons,presume_negative,,,,,,,,1,0,1,,,,,,,,,"Dying/Neurological Issues, lat/long for dildo arm",,,,,,,TB105,
MT-3948,Tania Barychka,"Fair Islands, Freshwarer Bay",NL,Newfoundland,2022,7,24,2022-07-24,DFO boat patrol,Chris Ward (ECCC),48.98398,-53.7171,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Water,,,,1,1,,,,,,,,,,,,,,,,,
MT-3949,Tania Barychka,Gooseberry Islands,NL,Newfoundland,2022,7,24,2022-07-24,"DFO boat patrol via John Pretty, Sabina W and C Ward",Chris Ward (ECCC),48.88969,-53.6204,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Water,,,1,1,2,,,,,,,,,Between Outer and Inner Gooseberry Islands,,,,,,,,
MT-3957,Tania Barychka,Brierly Cove,NL,Newfoundland,2022,7,24,2022-07-24,Davonen Lab - Placentia Bay,"KW, MN",46.89437,-54.209564,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Water,,,,1,1,,,,,,,,,approximate location,,,,,,,,
MT-3958,Tania Barychka,Brierly Cove,NL,Newfoundland,2022,7,24,2022-07-24,Davonen Lab - Placentia Bay,"KW, MN",46.8595,-54.205611,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,,,Water,,,,1,1,,,,,,,,,approximate location,,,,,,,,
MT-3959,Tania Barychka,Brierly Cove,NL,Newfoundland,2022,7,24,2022-07-24,Davonen Lab - Placentia Bay,"KW, MN",46.8595,-54.205611,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,,,Water,,,,1,1,,,,,,,,,approximate location,,,,,,,,
MT-3960,Tania Barychka,Brierly Cove,NL,Newfoundland,2022,7,24,2022-07-24,Davonen Lab - Placentia Bay,"KW, MN",46.8595,-54.205611,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,,,Water,,,,1,1,,,,,,,,,approximate location,,,,,,,,
CT-6,Stephanie Avery-Gomm,Baccalieu Island,NL,Newfoundland,2022,7,24,2022-07-24,"Chris Ward, Steve Duffy",ECCC,48.13554,-52.8007,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Colony,Complete Survey,Helicopter,,6,6,0,0,0,,,,,,Full aerial survey. Most recent estimated pairs = 3500 in 2018,,,,,,,,
MT-5054,Tania Barychka,Avalon Peninsula-St. John's,NL,Newfoundland,2022,7,24,2022-07-24,ebird Apri -Sept 2022,S115665144,47.50141,-53.0216,BLGU,Black Guillemot,Cepphus grylle,seabirds,presume_negative,,,,,Water,,,1,,1,,,,,,,,,Looked weak/sick. Unusually close to shore.,,,,,,,S115665144,
MT-1202,Matthew English,Gull Island,NL,Newfoundland,2022,7,25,2022-07-25,Greg Robertson,greg.robertson@ec.gc.ca,47.262278,-52.79,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,Hatch year,,Water,,,,1,1,,1,,,,,,,,,,,"47.26, -52.79",47.26,-52.79,,
MT-1204,Matthew English,Gull Island,NL,Newfoundland,2022,7,25,2022-07-25,Greg Robertson,greg.robertson@ec.gc.ca,47.26462,-52.78,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,Adult,,Land,,,,1,1,,1,,,,,,,Found dead on the rocks on Gull Island,,,,"47.26, -52.78",47.26,-52.78,,
MT-1205,Matthew English,Gull Island,NL,Newfoundland,2022,7,25,2022-07-25,Greg Robertson,greg.robertson@ec.gc.ca,47.262278,-52.79,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,Adult,,Water,,,,4,4,,4,,,,,,,,,,,"47.26, -52.79",47.26,-52.79,,
MT-1206,Matthew English,Gull Island,NL,Newfoundland,2022,7,25,2022-07-25,Greg Robertson,greg.robertson@ec.gc.ca,47.262278,-52.79,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,Adult,,Water,,,2,,2,,2,,,,,,,Found alive on water and euthanized,,,,"47.26, -52.79",47.26,-52.79,,
MT-1207,Matthew English,Gull Island,NL,Newfoundland,2022,7,25,2022-07-25,Greg Robertson,greg.robertson@ec.gc.ca,47.262278,-52.79,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,Adult,,Water,,,,1,1,,1,,,,,,,,,,,"47.26, -52.79",47.26,-52.79,,
MT-1208,Matthew English,Gull Island,NL,Newfoundland,2022,7,25,2022-07-25,Greg Robertson,greg.robertson@ec.gc.ca,47.262278,-52.79,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,Hatch year,,Water,,,,2,2,,2,,,,,,,Pre-fledge,,,,"47.26, -52.79",47.26,-52.79,,
MT-1209,Matthew English,Gull Island,NL,Newfoundland,2022,7,25,2022-07-25,Greg Robertson,greg.robertson@ec.gc.ca,47.262278,-52.79,RAZO,Razorbill,Alca torda,seabirds,presume_positive,,,Hatch year,,Water,,,,1,1,,1,,,,,,,Post-fledge,,,,"47.26, -52.79",47.26,-52.79,,
MT-1210,Matthew English,Gull Island,NL,Newfoundland,2022,7,25,2022-07-25,Greg Robertson,greg.robertson@ec.gc.ca,47.262278,-52.79,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,Hatch year,,Water,,,,1,1,,1,,,,,,,Pre-fledge,,,,"47.26, -52.79",47.26,-52.79,,
MT-1211,Matthew English,Gull Island,NL,Newfoundland,2022,7,25,2022-07-25,Greg Robertson,greg.robertson@ec.gc.ca,47.262278,-52.79,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,Adult,,Water,,,,1,1,,1,,,,,,,"Very water-logged, so an older carcass",,,,"47.26, -52.79",47.26,-52.79,,
MT-1212,Tania Barychka,"Gull Island, Witless Bay",NL,Newfoundland,2022,7,25,2022-07-25,Joe O'Brien via Bill Montevecchi,,47.26258,-52.7731,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,,,Water,,,,many,many,,,,,,,,,"LOTs of dead puffins, kittiwakes + murres by Gull Island in Witless Bay",,,,,,,,
MT-1213,Tania Barychka,"Gull Island, Witless Bay",NL,Newfoundland,2022,7,25,2022-07-25,Joe O'Brien via Bill Montevecchi,,47.26258,-52.7731,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,,,Water,,,,many,many,,,,,,,,,"LOTs of dead puffins, kittiwakes + murres by Gull Island in Witless Bay",,,,,,,,
MT-1214,Tania Barychka,"Gull Island, Witless Bay",NL,Newfoundland,2022,7,25,2022-07-25,Joe O'Brien via Bill Montevecchi,,47.26258,-52.7731,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Water,,,,many,many,,,,,,,,,"LOTs of dead puffins, kittiwakes + murres by Gull Island in Witless Bay",,,,,,,,
MT-1215,Tania Barychka,Point La Haye,NL,Newfoundland,2022,7,25,2022-07-25,Jared Clark via Bill Montevecchi,,46.89214,-53.5977,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,100,100,,,,,,,,,MULTIPLE REPORTS OF THIS LOCATION REPORTING 100S OF BIRDS INCL GANNETS AND TURRES. I stopped counting at 100 and could tell many were buried in the sand. Mostly Murre but at least two Razorbill and one Kittiwake.,,,,,,,,
MT-1216,Tania Barychka,Point La Haye,NL,Newfoundland,2022,7,25,2022-07-25,Jared Clark via Bill Montevecchi,,46.89214,-53.5977,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Water,,,,36,36,,,,,,,,,looking at the water dozens more floating around. Mostly Murre but at least two Razorbill and one Kittiwake.,,,,,,,,
MT-1217,Tania Barychka,Point La Haye,NL,Newfoundland,2022,7,25,2022-07-25,Jared Clark via Bill Montevecchi,,46.89214,-53.5977,RAZO,Razorbill,Alca torda,seabirds,presume_positive,,,,,Land,,,,2,2,,,,,,,,,Mostly Murre but at least two Razorbill and one Kittiwake.,,,,,,,,
MT-1218,Tania Barychka,Point La Haye,NL,Newfoundland,2022,7,25,2022-07-25,Jared Clark via Bill Montevecchi,,46.89214,-53.5977,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,Mostly Murre but at least two Razorbill and one Kittiwake.,,,,,,,,
MT-1219,Tania Barychka,"Portugal Cove South, NL",NL,Newfoundland,2022,7,25,2022-07-25,Lighthouse keeper via Tony Power (gov.nl),,46.71414,-53.2547,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,,,Land,,,3,,3,,,,,,,,,,,,,,,,,
MT-1220,Tania Barychka,"Portugal Cove South, NL",NL,Newfoundland,2022,7,25,2022-07-25,Lighthouse keeper via Tony Power (gov.nl),,46.71414,-53.2547,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,22,22,,,,,,,,,,,,,,,,,
MT-1221,Tania Barychka,"Lower Pond, Witless Bay, NL",NL,Newfoundland,2022,7,25,2022-07-25,"John Alexander 687-9093 via PaddyPond and Christopher Ward, ECCC",,47.28424,-52.8138,UNGU,Unknown Gull,Unknown Gull,seabirds,presume_positive,,,,,Land,,,1,,1,,,,,,,,,,,,,,,,,
MT-1222,Tania Barychka,"Lower Pond, Witless Bay, NL",NL,Newfoundland,2022,7,25,2022-07-25,"John Alexander 687-9093 via PaddyPond and Christopher Ward, ECCC",,47.28424,-52.8138,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,,,Land,,,1,,1,,,,,,,,,,,,,,,,,
MT-1223,Tania Barychka,"Lower Pond, Witless Bay, NL",NL,Newfoundland,2022,7,25,2022-07-25,"John Alexander 687-9093 via PaddyPond and Christopher Ward, ECCC",,47.28424,-52.8138,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,,,Land,,,,8,8,,,,,,,,,,,,,,,,,
MT-1224,Tania Barychka,"Mitchells Brook, NL",NL,Newfoundland,2022,7,25,2022-07-25,"Jason Glover 697-3642 via PaddyPond and Christopher Ward, ECCC",,47.1352,-53.5147,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,10,10,,,,,,,,,,,,,,,,,
MT-1225,Tania Barychka,"Tors Cove Pond, NL",NL,Newfoundland,2022,7,25,2022-07-25,Scott Murphy 693-9045 via Paddys Pond,,47.21291,-52.8747,UNGU,Unknown Gull,Unknown Gull,seabirds,presume_positive,,,,,Land,,,,10,10,,,,,,,,,,,,,,,,,
MT-1226,Tania Barychka,Argentia,NL,Newfoundland,2022,7,25,2022-07-25,Ron Griffin 227-4269 via Paddys Pond,,47.30205,-53.9868,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,3,3,,,,,,,,,,,,,,,,,
MT-1227,Tania Barychka,Argentia,NL,Newfoundland,2022,7,25,2022-07-25,Ron Griffin 227-4269 via Paddys Pond,,47.30205,-53.9868,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,,,Land,,,,3,3,,,,,,,,,,,,,,,,,
MT-1228,Tania Barychka,Argentia,NL,Newfoundland,2022,7,25,2022-07-25,Ron Griffin 227-4269 via Paddys Pond,,47.30205,-53.9868,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,53,53,,,,,,,,,,,,,,,,,
MT-1229,Tania Barychka,Argentia,NL,Newfoundland,2022,7,25,2022-07-25,Ron Griffin 227-4269 via Paddys Pond,,47.30205,-53.9868,DOVE,Dovekie,Alle alle,seabirds,presume_positive,,,,,Land,,,,2,2,,,,,,,,,,,,,,,,,
MT-1230,Tania Barychka,Argentia,NL,Newfoundland,2022,7,25,2022-07-25,Ron Griffin 227-4269 via Paddys Pond,,47.30205,-53.9868,GRSH,Great Shearwater,Ardenna gravis,seabirds,presume_positive,,,,,Land,,,,3,3,,,,,,,,,,,,,,,,,
MT-1231,Tania Barychka,Mobile Bay,NL,Newfoundland,2022,7,25,2022-07-25,Jeannine Winkel,,47.247007,-52.839185,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,juvenile,,Land,,,0,1,1,,,,,,,,,,,,,,,,,
MT-1232,Tania Barychka,Mobile Bay,NL,Newfoundland,2022,7,25,2022-07-25,Jeannine Winkel,,47.247007,-52.839185,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,adult,breeding,Water,,,0,1,1,,,,,,,,,,,,,,,,,
MT-1233,Tania Barychka,Off Tors Cove,NL,Newfoundland,2022,7,25,2022-07-25,Jeannine Winkel,,47.207594,-52.816272,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,,,Water,,,0,1,1,,,,,,,,,,,,,,,,,
MT-3477,TaniaBarychka,Ferryland,NL,Newfoundland,2022,7,25,2022-07-25,Bill Montevecchi,Bill_Montevecchi_Lab,47.03438,-52.87952,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,,,,0,Unknown,Unknown,,,,,,,,,COMU/TBMU,,,,,,,TB106,
MT-3478,TaniaBarychka,"Near Gull Island, Witless Bay",NL,Newfoundland,2022,7,25,2022-07-25,Joe O'Brien,Bill_Montevecchi_Lab,47.26314,-52.77317,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,,,,0,Lots,Lots,,,,,,,,,"number of birds not specified, COMU/TBMU",,,,,,,TB107,
MT-3479,TaniaBarychka,"Near Gull Island, Witless Bay",NL,Newfoundland,2022,7,25,2022-07-25,Joe O'Brien,Bill_Montevecchi_Lab,47.26314,-52.77317,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,,,,,,0,Lots,Lots,,,,,,,,,number of birds not specified,,,,,,,TB108,
MT-3480,TaniaBarychka,"Near Gull Island, Witless Bay",NL,Newfoundland,2022,7,25,2022-07-25,Joe O'Brien,Bill_Montevecchi_Lab,47.26314,-52.77317,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,,,,,,0,Lots,Lots,,,,,,,,,number of birds not specified,,,,,,,TB109,
MT-3481,TaniaBarychka,Point La Haye Beach,NL,Newfoundland,2022,7,25,2022-07-25,Jared Clarke,Bill_Montevecchi_Lab,46.8922,-53.59775,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,,,,0,100,100,,,,,,,,,"""100+"", COMU/TBMU",,,,,,,TB110,
MT-3482,TaniaBarychka,Point La Haye Beach,NL,Newfoundland,2022,7,25,2022-07-25,Jared Clarke,Bill_Montevecchi_Lab,46.8922,-53.59775,RAZO,Razorbill,Alca torda,seabirds,presume_positive,,,,,,,,0,2,2,,,,,,,,,RAZO,,,,,,,TB111,
MT-3483,TaniaBarychka,Point La Haye Beach,NL,Newfoundland,2022,7,25,2022-07-25,Jared Clarke,Bill_Montevecchi_Lab,46.8922,-53.59775,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,,,,,,0,1,1,,,,,,,,,BLKI,,,,,,,TB112,
MT-3484,TaniaBarychka,"Lower Pond, Witless Bay",NL,Newfoundland,2022,7,25,2022-07-25,Veronica Morrisey,Bill_Montevecchi_Lab,47.28482,-52.81378,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,,,,,,0,7,7,,,,,,,,,Dead/dying,,,,,,,TB113,
MT-4985,Tania Barychka,Avalon Peninsula-St. John's,NL,Newfoundland,2022,7,25,2022-07-25,ebird Apri -Sept 2022,S115726317,47.28213,-52.8131,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,,,Land,,,1,8,9,,,,,,0,,,1 sick & 8 dead Kittiwakes along shoreline of pond and beach. 1 sick HERG on shoreline of pond. NL department of Wildlife notified.,,,,,,,S115726317,
MT-4986,Tania Barychka,Avalon Peninsula-St. John's,NL,Newfoundland,2022,7,25,2022-07-25,ebird Apri -Sept 2022,S115726317,47.28213,-52.8131,HERG,Herring Gull,Larus argentatus,seabirds,presume_positive,,,,,Land,,,1,,1,,,,,,0,,,1 sick & 8 dead Kittiwakes along shoreline of pond and beach. 1 sick HERG on shoreline of pond. NL department of Wildlife notified.,,,,,,,S115726317,
MT-1234,Matthew English,Point Lance,NL,Newfoundland,2022,7,26,2022-07-26,Bill Montevecchi,mont@mun.ca,46.809459,-54.08,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,Adult,,Land,,,,12,12,,,,,,,,,2 were still alive and moving their head,,,,"46.81, -54.08",46.81,-54.08,,
MT-1235,Matthew English,Point Lance,NL,Newfoundland,2022,7,26,2022-07-26,Bill Montevecchi,mont@mun.ca,46.809459,-54.08,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,Adult,,Land,,,,1,1,,,,,,,,,,,,,"46.81, -54.08",46.81,-54.08,,
MT-1236,Matthew English,Point Lance,NL,Newfoundland,2022,7,26,2022-07-26,Bill Montevecchi,mont@mun.ca,46.809459,-54.08,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,Adult,,Land,,,,23,23,,,,,,,,,5 were breeders,,,,"46.81, -54.08",46.81,-54.08,,
MT-1237,Matthew English,Point Lance,NL,Newfoundland,2022,7,26,2022-07-26,Bill Montevecchi,mont@mun.ca,46.809459,-54.08,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,Fledgling,,Land,,,,2,2,,,,,,,,,,,,,"46.81, -54.08",46.81,-54.08,,
