UniqueID,SiteName,Prov,Prov_2,Year,Month,Day,DateObserved,Month_alpha,Observer,Observer_anon,Observer_contact,Observer_contact_anon,Lat,Long,Source,Source_anon,SpeciesAlphaCode,Source_type,CommonName,LatinName,GroupAs,SpeciesGroup,Species_HPAIstatus,Individual_HPAIVstatus,AgeClass,BreedingStatus,LandWater,Colony_Y_N,IFcolony_complete_partial_survey,IFcolony_boat_foot_heli_plane,n_FoundNeurological,n_FoundDead,TotalObserved,Comments,id,concatenated_ids_eccc,concatenated_ids_trevor,concatenated_ids_cwhc,concatenated_ids_cfia,Species_HPAIstatus_DateApplicable,Region,Complete_Mortality_Dataset,HPAI_Mortality_Dataset_Baseline,Double_Count_Analysis_Dataset,Scenario_A_0day_1km,Scenario_B_1day_1km,Scenario_C_5day_1km,Scenario_D_0day_5km,Scenario_E_5day_5km,Scenario_F_1day_5km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-576,Dune du Sud,QC,QC,2022,6,29,2022-06-29,June,,acddc1ced50186d6649d063376819769,,aa9cd963ac8b277a2baec1041fb63504,47.46,-61.74,,acddc1ced50186d6649d063376819769,NOGA,Municipal,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,Land,,,,,197,197,"Beach length = 8km; Data sent on July 5 by Thibaud Durbecq, Directeur de l’hygiène du milieu, muniles, tdurbecq@muniles.ca, 418 986-3100, poste 161",,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,exclude,exclude,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5821,"Alnwick, NB, CA",NB,NB,2022,6,29,2022-06-29,June,,54939b2ee0d43a00df189733133ae177,,,47.28552,-64.9617617,,28d0ea2234811a2807d3f4d325b0d84e,NOGA,NGO,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,,,,,,1,1,,124034961,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5822,"North Atlantic Ocean, Alnwick, NB, CA",NB,NB,2022,6,29,2022-06-29,June,,54939b2ee0d43a00df189733133ae177,,,47.281425,-64.9645917,,28d0ea2234811a2807d3f4d325b0d84e,NOGA,NGO,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,,,,,,1,1,,124035017,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5823,"North Atlantic Ocean, Alnwick, NB, CA",NB,NB,2022,6,29,2022-06-29,June,,54939b2ee0d43a00df189733133ae177,,,47.2826367,-64.9635167,,28d0ea2234811a2807d3f4d325b0d84e,NOGA,NGO,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,,,,,,1,1,,124035102,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-7133,South Richibucto,NB,NB,2022,6,29,2022-06-29,June,,b37e86f3e0ed34ad5b3202c27e26eab2,,3a2db084191c3a88f3bea4a9619269be,46.69066,-64.74176,,a370be8074d2313a98d84063b28caee2,NOGA,NGO,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,,,,,0,2,2,One dead seal and 2 dead Gannets,,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-7144,South Richibucto (North Barrier Island),NB,NB,2022,6,29,2022-06-29,June,,b37e86f3e0ed34ad5b3202c27e26eab2,,3a2db084191c3a88f3bea4a9619269be,46.70437,-64.76832,,a370be8074d2313a98d84063b28caee2,NOGA,NGO,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,,,,,0,1,1, 1 dead NOGA,,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,exclude,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2110,,QC,QC,2022,6,30,2022-06-30,June,,e0116c3295a6e8630fd1dc3ddf6d3594,,0f00db478f620afc968f62e55c534ce0,50.1705556,-64.5261111,,e8cd320379e21b8f2929db55cdf4ed0c,NOGA,Academic,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,,,,,,,1,,,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2936,"Keji Seaside Adjunct, 223 St. Catherine's River Rd, Port Jol",NS,NS,2022,6,30,2022-06-30,June,,8187a84d34c0c6b6c4ececb64f1c764b,,,43.863297,-64.836544,,c3d28517c3c85900b9fe46320e8b0942,NOGA,Provincial,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,,,,,,,2,"Received call from Shubie to contact Friedrich Meyer about 2 dead gannets found at Keji Seaside Adjunct, Queens Co. Keji staff will drop off to Milton to forward for necropsy. Friedrich would like to know results of necropsy. Both are triple bagged and frozen. Carcass Forwarded to Partner (Specify) Friedrich Meyer from Kejimkujik National Park, Seaside Adjunct found two gannets, one dead, one alive but died later. Triple bagged and frozen. Will drop off carcasses to Milton NRR to forward for necropsy. Please email Mr. Meyer with results of necropsy NA",1043727 - 1 - 230652,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2937,Clam Harbour Beach Provincial Park,NS,NS,2022,6,30,2022-06-30,June,,4f98dfb8b672680695d7148540eb4ce1,,,44.727825,-62.89833,,c3d28517c3c85900b9fe46320e8b0942,NOGA,Provincial,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,,,,,,,1,informant reported 2 dead decomposed gannets on remote beach. leave to naturally recycle Carcass Naturally Recycled NA NA,1043740 - 1 - 230667,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2954,"New Waterford, Cape Breton, Nova Scotia",NS,NS,2022,6,30,2022-06-30,June,,e88c0ccae505b0805a23d572d59e68bf,,,46.252995,-60.091774,,c3d28517c3c85900b9fe46320e8b0942,NOGA,Provincial,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,,,,,,,3,"Shubie Report: Caller has a dead bird at 331 Smith St. New Waterford. She thinks it is a sparrow. She also wanted to let us know that there were 2-3 dead gannets at the beach off Browns Road Extension, New Victoria. All were picked up and disposed of. Carcass Naturally Recycled NA NA",1043819 - 1 - 230752,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-579,Dune du Sud,QC,QC,2022,6,30,2022-06-30,June,,acddc1ced50186d6649d063376819769,,aa9cd963ac8b277a2baec1041fb63504,47.46,-61.74,,acddc1ced50186d6649d063376819769,NOGA,Municipal,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,Land,,,,,436,436,"Beach length = 6km; Data sent on July 5 by Thibaud Durbecq, Directeur de l’hygiène du milieu, muniles, tdurbecq@muniles.ca, 418 986-3100, poste 161",,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-7184,Cape Breton Highlands National Park - Cap Rouge Campground,NS,NS,2022,6,30,2022-06-30,June,,bb970d614279704d3f610f9f5f54f931,,497c60c1ce233231a915e10622935a3a,46.713303,-60.93675,,34ac4808eb528fe570864264379c2283,NOGA,Parks Canada,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,Land,,,,,,1,"One NOGA reported by visitor to K. Deveau (advanced state of decomposition. Only bones were found (sternum, wing bones, and neck, with head attached), with feathers still attached to the head). Other two birds found on beach sweep. The other NOGA was reported by L. Cormier as ""viscera removed, no tissue left on the neck. Probably had been there for at least a week"" and the other Larus sp. as ""fresh kill, decapitated and viscera removed. brought in in case it had avian influenza. Recorded in IEM as Herring Gull, but it was a juvenile, so difficult to identify.",2023-HWC-1153-CBIFU-0019,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-7185,Cape Breton Highlands National Park - Cap Rouge Campground,NS,NS,2022,6,30,2022-06-30,June,,bb970d614279704d3f610f9f5f54f931,,497c60c1ce233231a915e10622935a3a,46.713303,-60.93675,,34ac4808eb528fe570864264379c2283,NOGA,Parks Canada,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,Land,,,,,,1,"One NOGA reported by visitor to K. Deveau (advanced state of decomposition. Only bones were found (sternum, wing bones, and neck, with head attached), with feathers still attached to the head). Other two birds found on beach sweep. The other NOGA was reported by L. Cormier as ""viscera removed, no tissue left on the neck. Probably had been there for at least a week"" and the other Larus sp. as ""fresh kill, decapitated and viscera removed. brought in in case it had avian influenza. Recorded in IEM as Herring Gull, but it was a juvenile, so difficult to identify.",2023-HWC-1153-CBIFU-0019,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-6962,"Point Lance Road, Point Lance, Newfoundland, Newfoundland and Labrador, Canada",NL,Newfoundland,2022,7,17,2022-07-17,July,,905bb783cabb49594788d8f5530da168,,c63e6fb909b78d12c1552ebb5c88c71c,46.809853,-54.086754,,04e0acf547c8b38b960b88a61c994b46,NOGA,CWHC,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,positive,Missing,Missing,,,,,,,1,,see concatenated_ids fields,,"AIV-2021-SK-00368,NA,NA,NA",,,2022-04-01 to 2022-09-30,Cape,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-6964,"Point Lance Road, Point Lance, Newfoundland, Newfoundland and Labrador, Canada",NL,Newfoundland,2022,7,17,2022-07-17,July,,905bb783cabb49594788d8f5530da168,,c63e6fb909b78d12c1552ebb5c88c71c,46.809853,-54.086754,,04e0acf547c8b38b960b88a61c994b46,NOGA,CWHC,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,positive,Missing,Missing,,,,,,,1,,see concatenated_ids fields,,"AIV-2021-SK-00370,NA,NA,NA",,,2022-04-01 to 2022-09-30,Cape,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-358,Tracadie Region,NB,NB,2022,7,1,2022-07-01,July,,033672e25e5116d0572421b85e5116ef,,,47.551,-64.86,,033672e25e5116d0572421b85e5116ef,NOGA,Provincial,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,Land,,,,,335,335,Weekly sums of collected birds; some may be estimates.,,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-6965,"Point Lance Road, Point Lance, Newfoundland, Newfoundland and Labrador, Canada",NL,Newfoundland,2022,7,17,2022-07-17,July,,905bb783cabb49594788d8f5530da168,,c63e6fb909b78d12c1552ebb5c88c71c,46.809853,-54.086754,,04e0acf547c8b38b960b88a61c994b46,NOGA,CWHC,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,positive,Missing,Missing,,,,,,,1,,see concatenated_ids fields,,"AIV-2021-SK-00372,NA,NA,NA",,,2022-04-01 to 2022-09-30,Cape,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-6967,"Point Lance Road, Point Lance, Newfoundland, Newfoundland and Labrador, Canada",NL,Newfoundland,2022,7,17,2022-07-17,July,,905bb783cabb49594788d8f5530da168,,c63e6fb909b78d12c1552ebb5c88c71c,46.809853,-54.086754,,04e0acf547c8b38b960b88a61c994b46,NOGA,CWHC,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,positive,Missing,Missing,,,,,,,1,,see concatenated_ids fields,,"AIV-2021-SK-00374,NA,NA,NA",,,2022-04-01 to 2022-09-30,Cape,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-394,Bathurst Region,NB,NB,2022,7,1,2022-07-01,July,,033672e25e5116d0572421b85e5116ef,,,47.681,-65.66,,033672e25e5116d0572421b85e5116ef,NOGA,Provincial,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,Land,,,,,0,0,Weekly sums of collected birds; some may be estimates.,,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-430,Campbellton Region,NB,NB,2022,7,1,2022-07-01,July,,033672e25e5116d0572421b85e5116ef,,,48.025,-66.37,,033672e25e5116d0572421b85e5116ef,NOGA,Provincial,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,Land,,,,,0,0,Weekly sums of collected birds; some may be estimates.,,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-466,Dieppe Region,NB,NB,2022,7,1,2022-07-01,July,,033672e25e5116d0572421b85e5116ef,,,46.239,-64.52,,033672e25e5116d0572421b85e5116ef,NOGA,Provincial,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,Land,,,,,0,0,Weekly sums of collected birds; some may be estimates.,,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-502,Miramichi Region,NB,NB,2022,7,1,2022-07-01,July,,033672e25e5116d0572421b85e5116ef,,,47.236,-65.01,,033672e25e5116d0572421b85e5116ef,NOGA,Provincial,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,Land,,,,,0,0,Weekly sums of collected birds; some may be estimates.,,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-538,Richibucto Region,NB,NB,2022,7,1,2022-07-01,July,,033672e25e5116d0572421b85e5116ef,,,46.706,-64.77,,033672e25e5116d0572421b85e5116ef,NOGA,Provincial,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,Land,,,,,0,0,Weekly sums of collected birds; some may be estimates.,,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-583,Dune du Sud,QC,QC,2022,7,1,2022-07-01,July,,acddc1ced50186d6649d063376819769,,aa9cd963ac8b277a2baec1041fb63504,47.46,-61.74,,acddc1ced50186d6649d063376819769,NOGA,Municipal,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,Land,,,,,178,178,"Beach length = 5km; Data sent on July 5 by Thibaud Durbecq, Directeur de l’hygiène du milieu, muniles, tdurbecq@muniles.ca, 418 986-3100, poste 161",,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,exclude,exclude,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-1771,"Inverness County, NS, Canada",NS,NS,2022,7,2,2022-07-02,July,,260e4acaa49cf3bfa3621d3797f46413,,,46.6070402,-61.0490668,,a725f1737864dc489e43eb6de27fa07f,NOGA,Citizen science platform,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,Land,,,,,1,1,,124812016,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,exclude,exclude,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2985,"14251 Cabot Trail, Inverness, Nova Scotia, B0E 1N0",NS,NS,2022,7,2,2022-07-02,July,,406c1f6734f7d70c4de2a0ce267d4177,,,46.588779,-61.028577,,c3d28517c3c85900b9fe46320e8b0942,NOGA,Provincial,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,,,,,,,2,occurence # 42367 Carcass Naturally Recycled NA NA,1044020 - 1 - 230958,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-3026,Pictou Island,NS,NS,2022,7,2,2022-07-02,July,,dea658c54f0ebf48a69579261ec01fa8,,,45.803072,-62.55534,,c3d28517c3c85900b9fe46320e8b0942,NOGA,Provincial,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,"Juvenile, Fawn, Hatch Year",,,,,,,,1,"Sick Gannet, after bird died it was buried 3 feet below ground. Found at Roger's Point. Carcass Naturally Recycled Buried 3 feet below ground NA",1044366 - 1 - 231309,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5451,,QC,QC,2022,7,2,2022-07-02,July,,b7530fe60b00844ad6f6182f55106ecc,,2c812b3e291a29c70ac7f13664253e6a,48.8269428,-64.3101313,,bcddf020443ed44b91613939ad94c5dc,NOGA,CWHC,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,,,,,1,3,4,"Not Swabbed, Deux fous de bassant, un cormoran et un guillemot morts ont été observés sur la plage de Cap-aux-Os à Gaspé. Les carcasses étaient complètes et bien reconnaissables. Il y avait également un guillemot malade ou blessé.",CWHC.217194.A,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5452,Dans le stationnement.,QC,QC,2022,7,2,2022-07-02,July,,1be68c41f12a24ad5f8cf2c0f8e917bc,,e94e69b27e43b2936ce2ee46aaaaf0df,48.0027,-65.3303,,bcddf020443ed44b91613939ad94c5dc,NOGA,CWHC,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,,,,,1,0,1,"Not Swabbed, Fou de bassan
Aspect physique à l’air en santé (Gras, beau plumage, belle posture).
L’animal marche dans le stationnement de la plage du Green à New-Carlisle, Qc. Il semble complètement déboussolé, démarche erratique, bas des ailes par moment mais ne s’envole pas.",CWHC.217195.A,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,exclude,retain,retain,exclude,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2951,Martinique Beach Provincial Park,NS,NS,2022,7,3,2022-07-03,July,,4f98dfb8b672680695d7148540eb4ce1,,,44.688248,-63.123054,,c3d28517c3c85900b9fe46320e8b0942,NOGA,Provincial,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,,,,,,,1,Sick or injured gannet @ MB - supected AVI euthanized and retained for disposal Carcass Incinerated NA NA,1043810 - 1 - 230743,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,exclude,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5457,"The bird was on the shore below my cottage address, which is 445 rte 336, Cable Head East, PEI. The property below my address is owned and currently occupied.",PE,PE,2022,7,3,2022-07-03,July,,6f2f52233c99a27fffcc064e8ef9cd52,,4d6d10fcd90ff7598f72c257a6a74811,46.4658,-62.5682,,bcddf020443ed44b91613939ad94c5dc,NOGA,CWHC,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,,,,,1,0,1,"Not Swabbed, I saw the gannet on the shore at Cable Head East, PEI. It was alive yesterday, resting on its abdominal area and looking around.",CWHC.217524.A,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,exclude,exclude,retain,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT-6178,"Bonaventure Island, Site 1 - TOUR",QC,QC,2022,6,27,2022-06-27,June,,a358fc5036131f45e5f98bf8d2a262d8,,9f4cf7ebc1926a79cd51cfd014581821,48.489883,-64.147797,,3938dcc2017b4bd7348ac9247ca1f1aa,NOGA,Academic,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,Adult,,Land,Y,Partial,Foot,,102,102,"(excluded from baseline b/c overlap with aerial survey of colony on July 14) Observations of dead birds were made in systematically surveyed research plots. This plot, called Bonaventure Island, Site 1 - TOUR has 951 nests, so there were 10.7255521 mortalities per 100 nests. These research plots are part of Magella Guillemette's program at Université du Québec à Rimouski",,,,,,2022-04-01 to 2022-09-30,GOSL,retain,exclude,exclude,exclude,exclude,exclude,exclude,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT-6201,"Bonaventure Island, Site 2 - DESCENTE RUISSEAU",QC,QC,2022,6,27,2022-06-27,June,,a358fc5036131f45e5f98bf8d2a262d8,,9f4cf7ebc1926a79cd51cfd014581821,48.494403,-64.144958,,3938dcc2017b4bd7348ac9247ca1f1aa,NOGA,Academic,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,Adult,,Land,Y,Partial,Foot,,51,51,"(excluded from baseline b/c overlap with aerial survey of colony on July 14)  Observations of dead birds were made in systematically surveyed research plots. This plot, called Bonaventure Island, Site 2 - DESCENTE RUISSEAU has 937 nests, so there were 5.44290288 mortalities per 100 nests. These research plots are part of Magella Guillemette's program at Université du Québec à Rimouski",,,,,,2022-04-01 to 2022-09-30,GOSL,retain,exclude,exclude,exclude,exclude,exclude,exclude,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT-6224,"Bonaventure Island, Site 3 - MOUSSES-BELVEDERE",QC,QC,2022,6,27,2022-06-27,June,,a358fc5036131f45e5f98bf8d2a262d8,,9f4cf7ebc1926a79cd51cfd014581821,48.494419,-64.145139,,3938dcc2017b4bd7348ac9247ca1f1aa,NOGA,Academic,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,Adult,,Land,Y,Partial,Foot,,12,12,"(excluded from baseline b/c overlap with aerial survey of colony on July 14) Observations of dead birds were made in systematically surveyed research plots. This plot, called Bonaventure Island, Site 3 - MOUSSES-BELVEDERE has 1280 nests, so there were 0.9375 mortalities per 100 nests. These research plots are part of Magella Guillemette's program at Université du Québec à Rimouski",,,,,,2022-04-01 to 2022-09-30,GOSL,retain,exclude,exclude,exclude,exclude,exclude,exclude,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-1124,Plage du Corfu,QC,QC,2022,7,4,2022-07-04,July,,acddc1ced50186d6649d063376819769,,aa9cd963ac8b277a2baec1041fb63504,47.3459,-61.9506,,acddc1ced50186d6649d063376819769,NOGA,Municipal,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,Land,,,,,74,74,"Beach length = 10km; Data sent on July 25 by Thibaud Durbecq, Directeur de l’hygiène du milieu, muniles, tdurbecq@muniles.ca, 418 986-3100, poste 161",,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-1768,"Gloucester, New Brunswick, Canada",NB,NB,2022,7,4,2022-07-04,July,,6cbe3888cc9feed34bf6678f443444cc,,,47.83843,-64.5190967,,a725f1737864dc489e43eb6de27fa07f,NOGA,Citizen science platform,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,Land,,,,,1,1,,124767621,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-1769,"Miscou, NB E8T 2E7, Canada",NB,NB,2022,7,4,2022-07-04,July,,d1260757670b3abcc14309d534d30496,,,47.9079852,-64.5972906,,28d0ea2234811a2807d3f4d325b0d84e,NOGA,NGO,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,Land,,,,,1,1,,124793366,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,exclude,exclude,exclude,exclude,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2956,Clam Harbour Beach Provincial Park,NS,NS,2022,7,4,2022-07-04,July,,4f98dfb8b672680695d7148540eb4ce1,,,44.733454,-62.890843,,c3d28517c3c85900b9fe46320e8b0942,NOGA,Provincial,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,"Yearling, Immature",,,,,,,,1,"Park staff reported a dead gull on the beach. Site visit and collected dead immature gannet. No sign of injury and not scavenged at all, appears to be fresh. Will dispose of as per HPAI direction. Carcass Incinerated NA NA",1043836 - 1 - 230771,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,exclude,retain,exclude,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2969,"Ingonish Beach, Victoria, Nova Scotia",NS,NS,2022,7,4,2022-07-04,July,,c3ec4915a94074f9545f857ef256a812,,,46.640832,-60.403964,,c3d28517c3c85900b9fe46320e8b0942,NOGA,Provincial,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,"Adult, After Hatch Year",,,,,,,,2,caller reporting 2 dead gannets on ingonish beach. Gannets were picked up and buried in accordance to the AI protocol. Carcass Naturally Recycled NA NA,1043893 - 1 - 230828,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-2990,West Mabou Beach,NS,NS,2022,7,4,2022-07-04,July,,406c1f6734f7d70c4de2a0ce267d4177,,,46.071682,-61.492227,,c3d28517c3c85900b9fe46320e8b0942,NOGA,Provincial,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,,,,,,,1,Curtis found it when checking the beach Carcass Naturally Recycled NA NA,1044039 - 1 - 230977,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,exclude,exclude,exclude,exclude,exclude,exclude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5834,"Gloucester County, NB, Canada",NB,NB,2022,7,4,2022-07-04,July,,6cbe3888cc9feed34bf6678f443444cc,,,47.8720315,-64.5041525,,a725f1737864dc489e43eb6de27fa07f,NOGA,Citizen science platform,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,,,,,,1,1,,124767615,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-5836,"Miscou, NB E8T 2E7, Canada",NB,NB,2022,7,4,2022-07-04,July,,d1260757670b3abcc14309d534d30496,,,47.9088113,-64.5977137,,28d0ea2234811a2807d3f4d325b0d84e,NOGA,NGO,Northern Gannet,Morus bassanus,seabirds,NOGA,presume positive,,,,,,,,,1,1,,124800667,,,,,2022-04-01 to 2022-09-30,GOSL,retain,retain,retain,retain,retain,retain,retain,retain,retain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
